4457994735	False	['grimstroke', 'sven', 'doom_bringer', 'pugna', 'spectre']	['tiny', 'crystal_maiden', 'monkey_king', 'oracle', 'huskar']
4457979720	False	['jakiro', 'tiny', 'terrorblade', 'enigma', 'broodmother']	['furion', 'lion', 'lone_druid', 'invoker', 'batrider']
4457964133	True	['lich', 'phantom_assassin', 'night_stalker', 'viper', 'leshrac']	['winter_wyvern', 'furion', 'ogre_magi', 'ursa', 'invoker']
4457949874	True	['earth_spirit', 'beastmaster', 'enchantress', 'ursa', 'pugna']	['tiny', 'oracle', 'magnataur', 'juggernaut', 'storm_spirit']
4457918768	False	['sven', 'bane', 'slardar', 'obsidian_destroyer', 'faceless_void']	['viper', 'pangolier', 'tusk', 'dazzle', 'phantom_assassin']
4457904963	True	['lich', 'juggernaut', 'sven', 'leshrac', 'clinkz']	['grimstroke', 'disruptor', 'faceless_void', 'phantom_assassin', 'invoker']
4457847533	True	['vengefulspirit', 'viper', 'lion', 'bounty_hunter', 'morphling']	['doom_bringer', 'pangolier', 'furion', 'terrorblade', 'dark_willow']
4457831112	False	['tiny', 'ogre_magi', 'lich', 'viper', 'chaos_knight']	['necrolyte', 'sven', 'grimstroke', 'monkey_king', 'kunkka']
4457796304	True	['sven', 'lich', 'rubick', 'phantom_lancer', 'morphling']	['slardar', 'tusk', 'winter_wyvern', 'terrorblade', 'queenofpain']
4457628042	False	['phoenix', 'disruptor', 'abyssal_underlord', 'kunkka', 'skeleton_king']	['leshrac', 'chaos_knight', 'lion', 'ursa', 'razor']
4457545389	False	['grimstroke', 'doom_bringer', 'ursa', 'lion', 'invoker']	['juggernaut', 'phoenix', 'disruptor', 'enigma', 'clinkz']
4457500338	True	['oracle', 'juggernaut', 'magnataur', 'dark_seer', 'viper']	['lich', 'slardar', 'rubick', 'slark', 'tinker']
4457215529	True	['chaos_knight', 'shadow_demon', 'elder_titan', 'viper', 'meepo']	['sven', 'skywrath_mage', 'beastmaster', 'ursa', 'death_prophet']
4457213778	True	['sven', 'lion', 'leshrac', 'monkey_king', 'obsidian_destroyer']	['oracle', 'earth_spirit', 'centaur', 'antimage', 'windrunner']
4457173656	False	['sven', 'dazzle', 'tusk', 'nevermore', 'spectre']	['lich', 'viper', 'juggernaut', 'pangolier', 'magnataur']
4456915790	False	['enchantress', 'monkey_king', 'brewmaster', 'lycan', 'arc_warden']	['keeper_of_the_light', 'ursa', 'earth_spirit', 'medusa', 'pangolier']
4456902367	False	['shadow_shaman', 'oracle', 'tidehunter', 'invoker', 'faceless_void']	['grimstroke', 'chaos_knight', 'sven', 'slark', 'skywrath_mage']
4456890776	True	['tusk', 'batrider', 'razor', 'lion', 'necrolyte']	['sven', 'axe', 'life_stealer', 'warlock', 'tinker']
4456889203	True	['magnataur', 'troll_warlord', 'brewmaster', 'lich', 'lone_druid']	['chen', 'phantom_assassin', 'rubick', 'pangolier', 'ember_spirit']
4456886166	False	['chaos_knight', 'pangolier', 'lion', 'dark_willow', 'vengefulspirit']	['grimstroke', 'monkey_king', 'oracle', 'doom_bringer', 'antimage']
4456882517	True	['grimstroke', 'beastmaster', 'tiny', 'phantom_assassin', 'lina']	['lich', 'doom_bringer', 'juggernaut', 'rubick', 'kunkka']
4456874178	False	['shadow_shaman', 'ursa', 'jakiro', 'doom_bringer', 'kunkka']	['elder_titan', 'techies', 'pangolier', 'ember_spirit', 'tidehunter']
4456872426	True	['earthshaker', 'disruptor', 'necrolyte', 'kunkka', 'phantom_lancer']	['winter_wyvern', 'centaur', 'silencer', 'antimage', 'medusa']
4456853672	True	['grimstroke', 'sven', 'night_stalker', 'obsidian_destroyer', 'necrolyte']	['crystal_maiden', 'kunkka', 'beastmaster', 'troll_warlord', 'tinker']
4456715851	True	['warlock', 'rubick', 'centaur', 'razor', 'terrorblade']	['grimstroke', 'witch_doctor', 'doom_bringer', 'juggernaut', 'arc_warden']
4456649237	True	['kunkka', 'enigma', 'chen', 'phantom_assassin', 'pangolier']	['lone_druid', 'keeper_of_the_light', 'shadow_shaman', 'tidehunter', 'drow_ranger']
4456616870	False	['enchantress', 'monkey_king', 'phantom_assassin', 'brewmaster', 'invoker']	['keeper_of_the_light', 'ursa', 'earth_spirit', 'doom_bringer', 'viper']
4456461343	True	['viper', 'lich', 'magnataur', 'batrider', 'juggernaut']	['furion', 'earth_spirit', 'phantom_assassin', 'dark_seer', 'lina']
4456276818	False	['doom_bringer', 'rubick', 'monkey_king', 'grimstroke', 'pangolier']	['elder_titan', 'furion', 'viper', 'phantom_assassin', 'chen']
4455844521	True	['dark_willow', 'brewmaster', 'jakiro', 'ursa', 'leshrac']	['chaos_knight', 'keeper_of_the_light', 'rubick', 'sven', 'invoker']
4455605158	True	['life_stealer', 'venomancer', 'elder_titan', 'rubick', 'monkey_king']	['ursa', 'shadow_shaman', 'tusk', 'weaver', 'invoker']
4455391522	False	['chen', 'phantom_assassin', 'monkey_king', 'dark_seer', 'kunkka']	['enchantress', 'brewmaster', 'earth_spirit', 'troll_warlord', 'ember_spirit']
4454575368	True	['earth_spirit', 'dazzle', 'phantom_assassin', 'lina', 'slark']	['lion', 'invoker', 'antimage', 'shredder', 'grimstroke']
4454373838	True	['chen', 'phantom_assassin', 'earthshaker', 'mirana', 'tidehunter']	['tiny', 'phoenix', 'brewmaster', 'kunkka', 'terrorblade']
4454245525	True	['spirit_breaker', 'life_stealer', 'riki', 'alchemist', 'kunkka']	['pudge', 'disruptor', 'axe', 'obsidian_destroyer', 'shredder']
4454198059	True	['furion', 'phantom_assassin', 'vengefulspirit', 'nyx_assassin', 'doom_bringer']	['elder_titan', 'life_stealer', 'earth_spirit', 'dark_seer', 'tiny']
4454085078	True	['oracle', 'leshrac', 'juggernaut', 'magnataur', 'invoker']	['grimstroke', 'ursa', 'slardar', 'winter_wyvern', 'medusa']
4454074678	True	['chaos_knight', 'techies', 'chen', 'morphling', 'shredder']	['lich', 'tiny', 'bristleback', 'medusa', 'huskar']
